City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Visakhapatnam,2017-07-10,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-11,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-12,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-13,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-14,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-15,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-16,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-17,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-18,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-19,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-20,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-21,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-22,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-23,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-24,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-25,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-26,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-27,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-28,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-29,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-30,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-07-31,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-01,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-02,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-03,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-04,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-05,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-06,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-07,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-08,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-09,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-10,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-11,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-12,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-13,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-14,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-15,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-16,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-17,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-18,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-19,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-20,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-21,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-22,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-23,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-24,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-25,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-26,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-27,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-28,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-29,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-30,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-08-31,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-01,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-02,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-03,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-04,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-05,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-06,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-07,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-08,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-09,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-10,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-11,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-12,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-13,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-14,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-15,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-16,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-17,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-18,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-19,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-20,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-21,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-22,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-23,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-24,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-25,66.078,170.552,7.524000000000001,4.144000000000001,24.25,2.668,0.96,12.658,15.888,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-26,53.35,55.291999999999994,6.7379999999999995,3.8019999999999996,24.25,1.37,0.96,26.351999999999997,15.26,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-27,107.024,109.018,5.642,17.478,24.25,7.61,0.96,14.982,11.301999999999998,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-28,108.46199999999999,80.732,6.742,8.13,24.25,0.21,0.96,18.589999999999996,10.594,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-29,108.46199999999999,80.732,6.742,8.13,24.25,0.21,0.96,18.589999999999996,10.594,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-09-30,106.572,181.874,6.748,8.076,24.25,0.24,0.96,20.294,11.419999999999998,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-01,17.67,44.56,1.55,2.444,0.05,0.17,0.18,8.24,28.092000000000002,0.73,2.23,118.0,Moderate
Visakhapatnam,2017-10-02,23.36,52.29,1.75,2.446,0.07,6.3,0.13,7.94,29.706,0.57,2.04,118.0,Moderate
Visakhapatnam,2017-10-03,8.06,41.55,1.5,0.398,0.05,0.24,0.19,3.25,7.62,0.77,2.09,118.0,Moderate
Visakhapatnam,2017-10-04,18.44,56.15,1.97,4.012,0.11,0.21,0.27,6.86,17.02,1.17,3.12,118.0,Moderate
Visakhapatnam,2017-10-05,7.0,26.0,1.88,3.6779999999999995,0.03,0.19,0.04,2.85,8.32,0.12,0.46,118.0,Moderate
Visakhapatnam,2017-10-06,8.88,21.41,1.55,3.9779999999999993,0.04,0.24,0.22,2.4,11.04,0.62,2.25,118.0,Moderate
Visakhapatnam,2017-10-07,9.66,35.62,2.06,6.142,0.06,0.19,1.04,6.02,8.22,0.7,2.27,118.0,Moderate
Visakhapatnam,2017-10-08,7.79,30.0,1.67,7.199999999999998,0.03,0.2,0.11,8.01,7.6,0.36,1.18,118.0,Moderate
Visakhapatnam,2017-10-09,8.6,30.57,1.89,3.7639999999999993,0.04,0.16,0.1,6.45,9.07,0.7,2.67,118.0,Moderate
Visakhapatnam,2017-10-10,111.01400000000001,81.49,6.7,8.517999999999999,24.25,0.18,0.96,13.072,10.074000000000002,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-11,106.572,181.874,6.748,8.076,24.25,0.24,0.96,20.294,11.419999999999998,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-12,125.61800000000001,55.208000000000006,6.731999999999999,12.41,24.25,0.22,0.96,20.294,10.074000000000002,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-13,125.61800000000001,55.208000000000006,6.731999999999999,12.41,24.25,0.22,0.96,20.294,10.074000000000002,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-14,111.01400000000001,81.49,6.7,8.517999999999999,24.25,0.18,0.96,13.072,10.074000000000002,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-15,53.35,174.818,6.6819999999999995,17.136,24.25,0.2,0.96,15.160000000000002,4.1899999999999995,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-16,125.61800000000001,55.208000000000006,6.731999999999999,12.41,24.25,0.22,0.96,20.294,10.074000000000002,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-17,125.61800000000001,55.208000000000006,6.731999999999999,12.41,24.25,0.22,0.96,20.294,10.074000000000002,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-18,100.524,57.081999999999994,6.7379999999999995,8.666,24.25,0.23,0.96,23.790000000000003,10.516,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-19,60.42,102.42,2.05,14.431999999999999,0.13,0.29,0.73,23.09,13.28,2.28,5.75,118.0,Moderate
Visakhapatnam,2017-10-20,65.07000000000001,128.51000000000002,1.0,5.692,24.25,0.28,0.03,14.9,1.38,0.12,0.26,118.0,Moderate
Visakhapatnam,2017-10-21,52.33,138.58,1.28,13.937999999999999,0.03,0.29,0.12,29.16,28.44,0.44,1.28,118.0,Moderate
Visakhapatnam,2017-10-22,111.01400000000001,81.49,6.7,8.517999999999999,24.25,0.18,0.96,13.072,10.074000000000002,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-23,48.95,95.65,1.77,14.768,0.12,0.21,0.15,9.13,68.37,0.42,0.9,118.0,Moderate
Visakhapatnam,2017-10-24,20.0,36.0,0.85,3.966000000000001,24.25,0.16,0.02,2.45,30.85,0.04,0.08,118.0,Moderate
Visakhapatnam,2017-10-25,100.524,57.081999999999994,6.7379999999999995,8.666,24.25,0.23,0.96,23.790000000000003,10.516,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-26,104.42800000000003,183.99600000000004,5.779999999999999,11.338,24.25,0.19,0.96,13.072,4.1899999999999995,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-27,18.0,46.0,0.9,11.634,24.25,0.12,0.01,2.4,22.94,0.04,0.11,118.0,Moderate
Visakhapatnam,2017-10-28,68.65599999999999,61.14399999999999,6.7,11.644,24.25,0.17,0.96,19.359999999999996,2.7600000000000002,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-29,61.334,42.574,6.831999999999999,4.55,24.25,0.13,0.96,14.388,10.516,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-30,98.754,60.864,6.767999999999999,3.19,24.25,0.08,0.96,17.052,11.062000000000001,1.56,4.03,118.0,Moderate
Visakhapatnam,2017-10-31,55.84,119.76,1.32,13.422,0.21,0.12,0.79,7.78,85.18,2.73,5.74,116.0,Moderate
Visakhapatnam,2017-11-01,47.12,96.39,1.2,0.17,0.17,0.15,1.25,4.36,80.43,2.67,6.02,149.0,Moderate
Visakhapatnam,2017-11-02,54.15,100.96,1.12,8.92,0.14,0.13,1.26,5.16,78.48,3.06,5.76,144.0,Moderate
Visakhapatnam,2017-11-03,39.54,83.03,1.01,9.6,0.09,0.11,1.14,5.99,77.85,2.6,4.87,141.0,Moderate
Visakhapatnam,2017-11-04,27.6,67.98,1.01,4.720000000000001,0.14,0.11,0.73,5.63,70.0,2.51,5.62,86.0,Satisfactory
Visakhapatnam,2017-11-05,23.59,57.01,0.98,5.378,0.15,0.11,0.72,5.44,65.63,1.96,4.67,82.0,Satisfactory
Visakhapatnam,2017-11-06,22.41,48.12,0.92,5.76,1.65,0.12,0.71,5.35,49.78,2.59,5.84,70.0,Satisfactory
Visakhapatnam,2017-11-07,28.03,55.26,2.6,4.43,4.45,0.62,0.79,4.23,62.64,2.69,5.38,94.0,Satisfactory
Visakhapatnam,2017-11-08,29.4,61.49,5.56,13.63,11.07,0.77,0.75,5.03,68.2,2.67,5.08,85.0,Satisfactory
Visakhapatnam,2017-11-09,42.25,81.14,6.16,13.34,12.03,1.17,0.83,6.52,75.27,2.89,5.38,90.0,Satisfactory
Visakhapatnam,2017-11-10,54.75,97.61,6.11,2.68,4.18,1.04,0.8,7.43,79.11,3.19,5.58,99.0,Satisfactory
Visakhapatnam,2017-11-11,60.62,109.46,6.19,0.38,0.81,1.11,0.85,7.45,109.06,2.84,4.93,148.0,Moderate
Visakhapatnam,2017-11-12,56.4,98.27,7.2559999999999985,15.675999999999998,24.25,26.137999999999998,0.84,8.57,112.66,2.88,3.89,150.0,Moderate
Visakhapatnam,2017-11-13,33.02,72.5,1.64,19.44,2.73,0.14,0.75,5.84,89.53,2.7,4.62,130.0,Moderate
Visakhapatnam,2017-11-14,30.55,54.72,4.37,16.56,12.06,1.38,0.76,3.89,63.31,2.92,4.8,93.0,Satisfactory
Visakhapatnam,2017-11-15,13.1,27.08,5.88,14.82,12.59,3.82,0.74,4.74,42.26,2.61,4.33,85.0,Satisfactory
Visakhapatnam,2017-11-16,6.48,22.89,7.13,11.61,11.94,1.39,0.74,5.57,29.49,2.63,5.43,64.0,Satisfactory
Visakhapatnam,2017-11-17,7.8,18.72,8.16,14.27,14.19,1.13,0.76,5.12,22.19,2.55,5.67,63.0,Satisfactory
Visakhapatnam,2017-11-18,10.89,28.9,7.06,10.62,11.36,1.49,0.71,6.13,30.74,2.58,6.78,58.0,Satisfactory
Visakhapatnam,2017-11-19,15.12,28.67,1.78,8.23,5.82,1.72,0.63,5.84,31.24,1.93,5.37,52.0,Satisfactory
Visakhapatnam,2017-11-20,13.71,28.68,5.91,10.58,10.34,7.27,0.82,6.95,19.47,1.58,4.58,74.0,Satisfactory
Visakhapatnam,2017-11-21,38.17,61.47,4.55,8.68,8.28,2.41,0.79,4.93,42.78,2.83,5.74,62.0,Satisfactory
Visakhapatnam,2017-11-22,61.5,106.56,4.52,11.39,9.69,2.19,0.91,5.98,75.21,3.53,7.69,95.0,Satisfactory
Visakhapatnam,2017-11-23,67.51,130.08,11.25,25.32,22.58,13.3,1.02,8.7,72.79,3.51,6.98,120.0,Moderate
Visakhapatnam,2017-11-24,72.41,138.21,8.14,28.02,21.16,8.59,0.93,9.69,110.54,4.31,8.7,161.0,Moderate
Visakhapatnam,2017-11-25,69.52,119.5,11.08,30.52,25.13,9.98,0.94,8.78,121.73,3.47,6.73,174.0,Moderate
Visakhapatnam,2017-11-26,70.0,124.86,1.39,31.12,17.64,10.32,0.98,8.23,121.71,3.74,5.86,175.0,Moderate
Visakhapatnam,2017-11-27,62.29,125.91,8.62,41.42,28.9,10.87,1.07,7.34,95.86,4.46,8.25,153.0,Moderate
Visakhapatnam,2017-11-28,82.35,172.13,14.68,54.91,41.05,11.96,1.05,8.89,76.15,5.64,10.83,158.0,Moderate
Visakhapatnam,2017-11-29,51.25,133.9,10.83,44.58,32.46,9.56,0.81,5.7,71.32,3.91,7.3,138.0,Moderate
Visakhapatnam,2017-11-30,56.05,92.98,5.43,39.66,25.48,10.89,0.89,7.2,80.85,2.36,4.43,116.0,Moderate
Visakhapatnam,2017-12-01,61.99,126.25,11.77,40.34,30.94,10.89,0.91,10.41,90.05,3.29,6.23,122.0,Moderate
Visakhapatnam,2017-12-02,71.27,124.88,6.08,27.71,19.62,11.75,0.94,7.28,122.71,2.75,3.89,165.0,Moderate
Visakhapatnam,2017-12-03,69.02,114.81,1.3,29.42,16.66,11.2,0.93,6.61,110.02,2.82,4.02,157.0,Moderate
Visakhapatnam,2017-12-04,75.65,123.44,6.35,34.31,23.34,12.19,1.1,9.75,106.51,3.1,4.71,162.0,Moderate
Visakhapatnam,2017-12-05,98.32,184.65,19.59,55.94,45.6,13.31,1.23,9.07,81.64,4.31,6.63,207.0,Poor
Visakhapatnam,2017-12-06,101.28,178.5,18.76,55.34,44.64,13.61,1.3,10.87,77.64,4.56,7.69,230.0,Poor
Visakhapatnam,2017-12-07,83.65,141.02,6.82,36.78,24.99,20.2,1.09,12.56,96.71,3.5,6.22,195.0,Moderate
Visakhapatnam,2017-12-08,60.98,112.99,3.86,44.64,26.84,12.06,1.04,11.66,77.73,3.09,4.78,155.0,Moderate
Visakhapatnam,2017-12-09,55.61,111.86,10.14,44.59,31.93,11.12,1.06,10.45,53.68,3.19,4.93,104.0,Moderate
Visakhapatnam,2017-12-10,77.81,160.8,16.77,54.45,42.5,13.01,1.14,11.55,37.76,4.16,8.01,148.0,Moderate
Visakhapatnam,2017-12-11,72.49,126.78,8.91,47.58,32.49,15.85,1.11,10.08,46.58,3.5,6.31,132.0,Moderate
Visakhapatnam,2017-12-12,76.95,128.31,21.61,43.73,40.7,17.37,1.16,11.13,36.79,3.93,7.83,159.0,Moderate
Visakhapatnam,2017-12-13,80.72,149.08,37.79,41.51,52.74,15.23,1.26,7.11,36.13,4.02,8.39,169.0,Moderate
Visakhapatnam,2017-12-14,66.31,97.69,1.73,24.11,14.13,14.84,0.93,6.7,64.81,2.54,5.99,128.0,Moderate
Visakhapatnam,2017-12-15,66.12,97.87,6.82,36.82,25.01,13.13,1.04,5.84,71.93,2.95,5.9,125.0,Moderate
Visakhapatnam,2017-12-16,83.31,163.67,37.77,67.69,66.71,12.29,1.47,14.22,43.04,4.91,8.85,155.0,Moderate
Visakhapatnam,2017-12-17,92.11,181.98,23.36,56.71,49.16,14.04,1.26,14.12,52.25,4.39,7.63,206.0,Poor
Visakhapatnam,2017-12-18,72.64,139.11,18.69,46.04,39.63,13.05,1.09,26.03,63.46,4.02,6.61,158.0,Moderate
Visakhapatnam,2017-12-19,55.81,121.39,4.86,43.94,27.22,11.15,0.91,9.21,77.78,3.0,5.47,131.0,Moderate
Visakhapatnam,2017-12-20,72.83,137.31,10.25,54.01,37.01,12.09,1.12,6.59,69.33,3.83,6.36,124.0,Moderate
Visakhapatnam,2017-12-21,67.7,110.88,4.24,41.12,25.28,12.53,1.1,6.93,82.73,3.28,6.32,142.0,Moderate
Visakhapatnam,2017-12-22,89.92,178.94,29.44,52.59,51.86,13.92,1.39,10.78,57.23,4.44,7.57,164.0,Moderate
Visakhapatnam,2017-12-23,113.04,195.51,27.63,61.96,55.38,16.66,1.47,40.38,48.63,4.99,8.59,251.0,Poor
Visakhapatnam,2017-12-24,117.2,183.31,19.69,45.4,40.0,16.56,1.32,13.44,65.61,4.23,6.44,268.0,Poor
Visakhapatnam,2017-12-25,115.56,168.7,6.88,39.23,26.44,16.31,1.21,8.55,82.6,3.6,4.26,292.0,Poor
Visakhapatnam,2017-12-26,123.9,202.38,16.37,60.49,45.4,17.16,1.45,15.18,66.62,4.47,6.7,296.0,Poor
Visakhapatnam,2017-12-27,101.93,176.88,15.87,55.93,42.58,14.37,1.2,16.39,69.82,3.76,6.4,290.0,Poor
Visakhapatnam,2017-12-28,88.29,195.79,28.26,60.83,55.3,11.48,1.28,16.54,57.78,4.7,7.63,203.0,Poor
Visakhapatnam,2017-12-29,52.25,103.4,9.07,52.56,35.2,11.33,1.08,6.26,52.57,3.59,6.08,160.0,Moderate
Visakhapatnam,2017-12-30,58.56,100.61,2.43,32.45,19.08,12.22,0.93,5.44,80.89,2.76,4.18,99.0,Satisfactory
Visakhapatnam,2017-12-31,67.75,113.01,1.62,23.54,13.63,12.58,0.93,8.38,112.64,2.62,3.18,129.0,Moderate
Visakhapatnam,2018-01-01,59.73,99.04,1.73,23.69,13.89,11.68,0.95,5.75,95.39,2.7,3.67,131.0,Moderate
Visakhapatnam,2018-01-02,64.22,106.57,1.69,28.36,16.24,11.86,1.02,9.84,98.75,2.96,3.6,125.0,Moderate
Visakhapatnam,2018-01-03,72.28,132.6,16.74,52.03,41.16,13.35,1.33,12.67,90.33,3.04,5.95,132.0,Moderate
Visakhapatnam,2018-01-04,112.67,234.51,66.29,83.29,98.05,21.58,1.95,34.16,35.0,3.17,6.12,231.0,Poor
Visakhapatnam,2018-01-05,89.89,183.69,42.93,59.18,66.2,14.24,1.5,11.99,57.98,4.57,7.79,233.0,Poor
Visakhapatnam,2018-01-06,106.06,218.15,63.93,75.76,92.21,13.74,1.78,12.97,49.1,5.24,9.12,231.0,Poor
Visakhapatnam,2018-01-07,92.74,200.4,51.53,70.87,79.46,15.97,1.6,14.41,54.14,5.0,8.18,230.0,Poor
Visakhapatnam,2018-01-08,100.71,196.05,25.73,60.68,52.99,15.67,1.19,12.79,68.59,5.72,6.42,229.0,Poor
Visakhapatnam,2018-01-09,63.83,116.56,2.04,33.16,19.04,15.07,0.88,10.25,101.8,2.45,4.42,150.0,Moderate
Visakhapatnam,2018-01-10,98.05,191.53,19.01,62.83,48.04,16.65,1.28,13.18,70.78,4.17,6.77,192.0,Moderate
Visakhapatnam,2018-01-11,123.81,289.19,33.55,70.69,64.86,19.8,1.52,15.06,60.26,6.32,7.06,279.0,Poor
Visakhapatnam,2018-01-12,128.34,254.08,34.94,69.88,65.57,21.94,1.64,15.88,50.55,5.62,7.25,305.0,Very Poor
Visakhapatnam,2018-01-13,117.2,210.61,13.04,52.2,38.32,22.54,1.19,16.11,33.98,4.21,8.39,293.0,Poor
